pc4;woonplaatscode;woonplaatsnaam;gemeentecode;gemeentenaam;provinciecode;provincienaam;veiligheidsregio;politie-eenheid;omgevingsdienst;drinkwater;netbeheer
2595;1245;'s-Gravenhage;0518;'s-Gravenhage;28;Zuid-Holland;Haaglanden;Den Haag;Omgevingsdienst Haaglanden;Dunea;Stedin
2596;1245;'s-Gravenhage;0518;'s-Gravenhage;28;Zuid-Holland;Haaglanden;Den Haag;Omgevingsdienst Haaglanden;Dunea;Stedin
2597;1245;'s-Gravenhage;0518;'s-Gravenhage;28;Zuid-Holland;Haaglanden;Den Haag;Omgevingsdienst Haaglanden;Dunea;Stedin
4431;1263;'s-Gravenpolder;0654;Borsele;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;Evides;Enduris
2691;2662;'s-Gravenzande;1783;Westland;28;Zuid-Holland;Haaglanden;Den Haag;Omgevingsdienst Haaglanden;Evides;Westland infra
2692;2662;'s-Gravenzande;1783;Westland;28;Zuid-Holland;Haaglanden;Den Haag;Omgevingsdienst Haaglanden;Evides;Westland infra
2693;2662;'s-Gravenzande;1783;Westland;28;Zuid-Holland;Haaglanden;Den Haag;Omgevingsdienst Haaglanden;Evides;Westland infra
2694;2662;'s-Gravenzande;1783;Westland;28;Zuid-Holland;Haaglanden;Den Haag;Omgevingsdienst Haaglanden;Evides;Westland infra
4444;1264;'s-Heer Abtskerke;0654;Borsele;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;Evides;Enduris
4458;1822;'s-Heer Arendskerke;0664;Goes;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;Evides;Enduris
4471;1823;'s-Heer Hendrikskinderen;0664;Goes;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;Evides;Enduris
4472;1823;'s-Heer Hendrikskinderen;0664;Goes;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;Evides;Enduris
7041;2206;'s-Heerenberg;1955;Montferland;25;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Omgevingsdienst Achterhoek;Vitens;Liander
8275;2899;'s-Heerenbroek;0166;Kampen;23;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland;Vitens;Enexis
4453;1265;'s-Heerenhoek;0654;Borsele;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;Evides;Enduris
5211;1595;'s-Hertogenbosch;0796;'s-Hertogenbosch;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
5212;1595;'s-Hertogenbosch;0796;'s-Hertogenbosch;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
5213;1595;'s-Hertogenbosch;0796;'s-Hertogenbosch;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
5215;1595;'s-Hertogenbosch;0796;'s-Hertogenbosch;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
5216;1595;'s-Hertogenbosch;0796;'s-Hertogenbosch;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
5221;1595;'s-Hertogenbosch;0796;'s-Hertogenbosch;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
5222;1595;'s-Hertogenbosch;0796;'s-Hertogenbosch;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
5223;1595;'s-Hertogenbosch;0796;'s-Hertogenbosch;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
5224;1595;'s-Hertogenbosch;0796;'s-Hertogenbosch;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
5231;1595;'s-Hertogenbosch;0796;'s-Hertogenbosch;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
5232;1595;'s-Hertogenbosch;0796;'s-Hertogenbosch;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
5233;1595;'s-Hertogenbosch;0796;'s-Hertogenbosch;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
5234;1595;'s-Hertogenbosch;0796;'s-Hertogenbosch;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
5235;1595;'s-Hertogenbosch;0796;'s-Hertogenbosch;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
5236;1595;'s-Hertogenbosch;0796;'s-Hertogenbosch;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
5237;1595;'s-Hertogenbosch;0796;'s-Hertogenbosch;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
7693;3324;Sibculo;1700;Twenterand;23;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland;Vitens;Enexis
7693;1563;Sibculo;0160;Hardenberg;23;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland;Vitens;Enexis
8647;2536;Sibrandabuorren;1900;Súdwest-Fryslân;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
9106;3274;Sibrandahûs;1891;Dantumadiel;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
9628;1357;Siddeburen;1952;Midden-Groningen;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
5853;1123;Siebengewald;0893;Bergen (L.);31;Limburg;Limburg-Noord;Limburg;RUD Limburg-Noord;WML;Enexis
9248;3354;Siegerswoude;0086;Opsterland;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
1655;3156;Sijbekarspel;0420;Medemblik;27;Noord-Holland;Noord-Holland-Noord;Noord-Holland;RUD Noord-Holland Noord;PWN;Liander
7064;1578;Silvolde;1509;Oude IJsselstreek;25;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Omgevingsdienst Achterhoek;Vitens;Liander
3212;1389;Simonshaven;1930;Nissewaard;28;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;Milieudienst DCMR;Evides;Stedin
6369;3065;Simpelveld;0965;Simpelveld;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
7065;1579;Sinderen;1509;Oude IJsselstreek;25;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Omgevingsdienst Achterhoek;Vitens;Liander
5435;1454;Sint Agatha;1684;Cuijk;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
9796;1834;Sint Annen;0009;Ten Boer;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
5845;2083;Sint Anthonis;1702;Sint Anthonis;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
6265;1698;Sint Geertruid;1903;Eijsden-Margraten;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
5454;1977;Sint Hubert;0815;Mill en Sint Hubert;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
8326;2712;Sint Jansklooster;1708;Steenwijkerland;23;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland;Vitens;Enexis
4564;3089;Sint Jansteen;0677;Hulst;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;Evides;Enduris
6111;2044;Sint Joost;1711;Echt-Susteren;31;Limburg;Limburg-Noord;Limburg;RUD Limburg-Noord;WML;Enexis
6112;2044;Sint Joost;1711;Echt-Susteren;31;Limburg;Limburg-Noord;Limburg;RUD Limburg-Noord;WML;Enexis
4528;2973;Sint Kruis;1714;Sluis;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;Evides;Enduris
1744;3291;Sint Maarten;0441;Schagen;27;Noord-Holland;Noord-Holland-Noord;Noord-Holland;RUD Noord-Holland Noord;PWN;Liander
1752;2759;Sint Maartensbrug;0441;Schagen;27;Noord-Holland;Noord-Holland-Noord;Noord-Holland;RUD Noord-Holland Noord;PWN;Liander
1753;2760;Sint Maartensvlotbrug;0441;Schagen;27;Noord-Holland;Noord-Holland-Noord;Noord-Holland;RUD Noord-Holland Noord;PWN;Liander
8521;2507;Sint Nicolaasga;1940;De Fryske Marren;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
6077;2594;Sint Odiliënberg;1669;Roerdalen;31;Limburg;Limburg-Noord;Limburg;RUD Limburg-Noord;WML;Enexis
1834;1115;Sint Pancras;0416;Langedijk;27;Noord-Holland;Noord-Holland-Noord;Noord-Holland;RUD Noord-Holland Noord;PWN;Liander
4675;2078;Sint Philipsland;0716;Tholen;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;BrabantWater;Enduris
4697;2076;Sint-Annaland;0716;Tholen;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;;Enduris
8464;2508;Sintjohannesga;1940;De Fryske Marren;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
4695;2074;Sint-Maartensdijk;0716;Tholen;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;Evides;Enduris
5271;2060;Sint-Michielsgestel;0845;Sint-Michielsgestel;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
5272;2060;Sint-Michielsgestel;0845;Sint-Michielsgestel;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
5491;2787;Sint-Oedenrode;1948;Meierijstad;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
5492;2787;Sint-Oedenrode;1948;Meierijstad;30;Noord-Brabant;Brabant-Noord;Oost-Brabant;Omgevingsdienst Brabant Noord;BrabantWater;Enexis
4308;2688;Sirjansland;1676;Schouwen-Duiveland;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;Evides;Enduris
6131;3512;Sittard;1883;Sittard-Geleen;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6132;3512;Sittard;1883;Sittard-Geleen;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6133;3512;Sittard;1883;Sittard-Geleen;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6134;3512;Sittard;1883;Sittard-Geleen;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6135;3512;Sittard;1883;Sittard-Geleen;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6136;3512;Sittard;1883;Sittard-Geleen;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
6137;3512;Sittard;1883;Sittard-Geleen;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
8816;2732;Skingen;1949;Waadhoeke;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
7776;1564;Slagharen;0160;Hardenberg;23;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland;Vitens;Enexis
9037;2733;Slappeterp;1949;Waadhoeke;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
7841;2162;Sleen;0109;Coevorden;22;Drenthe;Drenthe;Noord-Nederland;RUD Drenthe;WMD;Enexis
4254;2217;Sleeuwijk;0870;Werkendam;30;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Omgevingsdienst Midden- en West-Brabant;BrabantWater;Enexis
6277;1229;Slenaken;1729;Gulpen-Wittem;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
3361;2438;Sliedrecht;0610;Sliedrecht;28;Zuid-Holland;Zuid-Holland-Zuid;Rotterdam;Omgevingsdienst Zuid-Holland Zuid;Oasen;Stedin
3362;2438;Sliedrecht;0610;Sliedrecht;28;Zuid-Holland;Zuid-Holland-Zuid;Rotterdam;Omgevingsdienst Zuid-Holland Zuid;Oasen;Stedin
3363;2438;Sliedrecht;0610;Sliedrecht;28;Zuid-Holland;Zuid-Holland-Zuid;Rotterdam;Omgevingsdienst Zuid-Holland Zuid;Oasen;Stedin
3364;2438;Sliedrecht;0610;Sliedrecht;28;Zuid-Holland;Zuid-Holland-Zuid;Rotterdam;Omgevingsdienst Zuid-Holland Zuid;Oasen;Stedin
3366;2438;Sliedrecht;0610;Sliedrecht;28;Zuid-Holland;Zuid-Holland-Zuid;Rotterdam;Omgevingsdienst Zuid-Holland Zuid;Oasen;Stedin
8489;1738;Slijkenburg;0098;Weststellingwerf;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
6677;1871;Slijk-Ewijk;1734;Overbetuwe;25;Gelderland;Gelderland-Midden;Oost-Nederland;Omgevingsdienst Regio Arnhem;Vitens;Liander
9621;1358;Slochteren;1952;Midden-Groningen;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
1774;2435;Slootdorp;1911;Hollands Kroon;27;Noord-Holland;Noord-Holland-Noord;Noord-Holland;RUD Noord-Holland Noord;PWN;Liander
8556;1684;Sloten;1940;De Fryske Marren;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
4524;2962;Sluis;1714;Sluis;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;Evides;Enduris
4541;1135;Sluiskil;0715;Terneuzen;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;Evides;Enduris
5817;2334;Smakt;0984;Venray;31;Limburg;Limburg-Noord;Limburg;RUD Limburg-Noord;WML;Enexis
9214;3288;Smalle Ee;0090;Smallingerland;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
8552;2420;Smallebrugge;1900;Súdwest-Fryslân;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
9422;3021;Smilde;1731;Midden-Drenthe;22;Drenthe;Drenthe;Noord-Nederland;RUD Drenthe;WMD;Enexis
9083;1200;Snakkerburen;0080;Leeuwarden;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
8601;3504;Sneek;1900;Súdwest-Fryslân;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
8602;3504;Sneek;1900;Súdwest-Fryslân;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
8603;3504;Sneek;1900;Súdwest-Fryslân;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
8604;3504;Sneek;1900;Súdwest-Fryslân;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
8605;3504;Sneek;1900;Súdwest-Fryslân;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
8606;3504;Sneek;1900;Súdwest-Fryslân;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
8607;3504;Sneek;1900;Súdwest-Fryslân;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
8608;3504;Sneek;1900;Súdwest-Fryslân;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
3425;1912;Snelrewaard;0589;Oudewater;26;Utrecht;Utrecht;Midden-Nederland;Omgevingsdienst Regio Utrecht;Vitens;Stedin
8505;2509;Snikzwaag;1940;De Fryske Marren;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
6027;1569;Soerendonk;1706;Cranendonck;30;Noord-Brabant;Brabant-Zuidoost;Oost-Brabant;Omgevingsdienst Zuidoost-Brabant;BrabantWater;Enexis
3761;1013;Soest;0342;Soest;26;Utrecht;Utrecht;Midden-Nederland;RUD Utrecht;Vitens;Stedin
3762;1013;Soest;0342;Soest;26;Utrecht;Utrecht;Midden-Nederland;RUD Utrecht;Vitens;Stedin
3763;1013;Soest;0342;Soest;26;Utrecht;Utrecht;Midden-Nederland;RUD Utrecht;Vitens;Stedin
3764;1013;Soest;0342;Soest;26;Utrecht;Utrecht;Midden-Nederland;RUD Utrecht;Vitens;Stedin
3765;1013;Soest;0342;Soest;26;Utrecht;Utrecht;Midden-Nederland;RUD Utrecht;Vitens;Stedin
3766;1013;Soest;0342;Soest;26;Utrecht;Utrecht;Midden-Nederland;RUD Utrecht;Vitens;Stedin
3768;1013;Soest;0342;Soest;26;Utrecht;Utrecht;Midden-Nederland;RUD Utrecht;Vitens;Stedin
3768;1014;Soesterberg;0342;Soest;26;Utrecht;Utrecht;Midden-Nederland;RUD Utrecht;Vitens;Stedin
3769;1014;Soesterberg;0342;Soest;26;Utrecht;Utrecht;Midden-Nederland;RUD Utrecht;Vitens;Stedin
5711;2745;Someren;0847;Someren;30;Noord-Brabant;Brabant-Zuidoost;Oost-Brabant;Omgevingsdienst Zuidoost-Brabant;BrabantWater;Enexis
5712;2745;Someren;0847;Someren;30;Noord-Brabant;Brabant-Zuidoost;Oost-Brabant;Omgevingsdienst Zuidoost-Brabant;BrabantWater;Enexis
3245;3145;Sommelsdijk;1924;Goeree-Overflakkee;28;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;Milieudienst DCMR;Evides;Stedin
3253;3145;Sommelsdijk;1924;Goeree-Overflakkee;28;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;Milieudienst DCMR;Evides;Stedin
5681;3520;Son en Breugel;0848;Son en Breugel;30;Noord-Brabant;Brabant-Zuidoost;Oost-Brabant;Omgevingsdienst Zuidoost-Brabant;BrabantWater;Enexis
5691;3520;Son en Breugel;0848;Son en Breugel;30;Noord-Brabant;Brabant-Zuidoost;Oost-Brabant;Omgevingsdienst Zuidoost-Brabant;BrabantWater;Enexis
5692;3520;Son en Breugel;0848;Son en Breugel;30;Noord-Brabant;Brabant-Zuidoost;Oost-Brabant;Omgevingsdienst Zuidoost-Brabant;BrabantWater;Enexis
5694;3520;Son en Breugel;0848;Son en Breugel;30;Noord-Brabant;Brabant-Zuidoost;Oost-Brabant;Omgevingsdienst Zuidoost-Brabant;BrabantWater;Enexis
8565;1685;Sondel;1940;De Fryske Marren;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
8478;1739;Sonnega;0098;Weststellingwerf;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
2064;3534;Spaarndam;0393;Haarlemmerliede en Spaarnwoude;27;Noord-Holland;Kennemerland;Noord-Holland;Omgevingsdienst IJmond;PWN;Liander
2063;2908;Spaarndam gem. Haarlem;0392;Haarlem;27;Noord-Holland;Kennemerland;Noord-Holland;Omgevingsdienst IJmond;PWN;Liander
1715;2792;Spanbroek;0432;Opmeer;27;Noord-Holland;Noord-Holland-Noord;Noord-Holland;RUD Noord-Holland Noord;PWN;Liander
8482;1740;Spanga;0098;Weststellingwerf;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
6956;1505;Spankeren;0275;Rheden;25;Gelderland;Gelderland-Midden;Oost-Nederland;Omgevingsdienst Regio Arnhem;Vitens;Liander
8843;2030;Spannum;1949;Waadhoeke;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
6176;1671;Spaubeek;0888;Beek;31;Limburg;Zuid-Limburg;Limburg;RUD Zuid-Limburg;WML;Enexis
9417;3120;Spier;1701;Westerveld;22;Drenthe;Drenthe;Noord-Nederland;RUD Drenthe;WMD;Enexis
9417;3022;Spier;1731;Midden-Drenthe;22;Drenthe;Drenthe;Noord-Nederland;RUD Drenthe;WMD;Enexis
1641;1190;Spierdijk;1598;Koggenland;27;Noord-Holland;Noord-Holland-Noord;Noord-Holland;RUD Noord-Holland Noord;PWN;Liander
1642;1190;Spierdijk;1598;Koggenland;27;Noord-Holland;Noord-Holland-Noord;Noord-Holland;RUD Noord-Holland Noord;PWN;Liander
1643;1190;Spierdijk;1598;Koggenland;27;Noord-Holland;Noord-Holland-Noord;Noord-Holland;RUD Noord-Holland Noord;PWN;Liander
4211;2356;Spijk;0733;Lingewaal;25;Gelderland;Gelderland-Zuid;Oost-Nederland;Omgevingsdienst Rivierenland;Vitens;Liander
4212;2356;Spijk;0733;Lingewaal;25;Gelderland;Gelderland-Zuid;Oost-Nederland;Omgevingsdienst Rivierenland;Vitens;Liander
4212;3241;Spijk;0010;Delfzijl;20;Groningen;Gelderland-Zuid;Oost-Nederland;Omgevingsdienst Rivierenland;Vitens;Liander
6916;2980;Spijk;0299;Zevenaar;25;Gelderland;Gelderland-Midden;Oost-Nederland;Omgevingsdienst Regio Arnhem;Vitens;Liander
6917;2980;Spijk;0299;Zevenaar;25;Gelderland;Gelderland-Midden;Oost-Nederland;Omgevingsdienst Regio Arnhem;Vitens;Liander
9909;3241;Spijk;0010;Delfzijl;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
3201;3032;Spijkenisse;1930;Nissewaard;28;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;Milieudienst DCMR;Evides;Stedin
3202;3032;Spijkenisse;1930;Nissewaard;28;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;Milieudienst DCMR;Evides;Stedin
3203;3032;Spijkenisse;1930;Nissewaard;28;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;Milieudienst DCMR;Evides;Stedin
3204;3032;Spijkenisse;1930;Nissewaard;28;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;Milieudienst DCMR;Evides;Stedin
3205;3032;Spijkenisse;1930;Nissewaard;28;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;Milieudienst DCMR;Evides;Stedin
3206;3032;Spijkenisse;1930;Nissewaard;28;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;Milieudienst DCMR;Evides;Stedin
3207;3032;Spijkenisse;1930;Nissewaard;28;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;Milieudienst DCMR;Evides;Stedin
3208;3032;Spijkenisse;1930;Nissewaard;28;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;Milieudienst DCMR;Evides;Stedin
1458;2286;Spijkerboor;0880;Wormerland;27;Noord-Holland;Zaanstreek-Waterland;Noord-Holland;Omgevingsdienst IJmond;PWN;Liander
9656;1180;Spijkerboor;1680;Aa en Hunze;22;Drenthe;Drenthe;Noord-Nederland;RUD Drenthe;WMD;Enexis
9656;2286;Spijkerboor;0880;Wormerland;27;Noord-Holland;Drenthe;Noord-Nederland;RUD Drenthe;WMD;Enexis
5161;2596;Sprang-Capelle;0867;Waalwijk;30;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Omgevingsdienst Midden- en West-Brabant;BrabantWater;Enexis
4714;2583;Sprundel;0840;Rucphen;30;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Omgevingsdienst Midden- en West-Brabant;BrabantWater;Enexis
4539;1136;Spui;0715;Terneuzen;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;Evides;Enduris
4711;2584;St. Willebrord;0840;Rucphen;30;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Omgevingsdienst Midden- en West-Brabant;BrabantWater;Enexis
9076;3331;St.-Annaparochie;1949;Waadhoeke;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
9079;3332;St.-Jacobiparochie;1949;Waadhoeke;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;Vitens;Liander
3243;3146;Stad aan 't Haringvliet;1924;Goeree-Overflakkee;28;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;Milieudienst DCMR;Evides;Stedin
9501;3074;Stadskanaal;0037;Stadskanaal;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
9502;3074;Stadskanaal;0037;Stadskanaal;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
9503;3074;Stadskanaal;0037;Stadskanaal;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
4754;1247;Stampersgat;1655;Halderberge;30;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Omgevingsdienst Midden- en West-Brabant;BrabantWater;Enexis
4758;1324;Standdaarbuiten;1709;Moerdijk;30;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Omgevingsdienst Midden- en West-Brabant;BrabantWater;Enexis
7951;1046;Staphorst;0180;Staphorst;23;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland;Vitens;Enexis
7954;1046;Staphorst;0180;Staphorst;23;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland;Vitens;Enexis
1488;3555;Starnmeer;0361;Alkmaar;27;Noord-Holland;Noord-Holland-Noord;Noord-Holland;RUD Noord-Holland Noord;PWN;Liander
9923;3481;Startenhuizen;1651;Eemsmond;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
9924;3452;Startenhuizen;0024;Loppersum;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
9925;3481;Startenhuizen;1651;Eemsmond;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
4485;2075;Stavenisse;0716;Tholen;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;;Enduris
4696;2075;Stavenisse;0716;Tholen;29;Zeeland;Zeeland;Zeeland - West-Brabant;RUD Zeeland;;Enduris
8715;1969;Stavoren;1900;Súdwest-Fryslân;21;Friesland;Fryslân;Noord-Nederland;Utfieringstsjinst Miljeu en Omjouwing Fryslân;;Liander
9794;3453;Stedum;0024;Loppersum;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
9921;3453;Stedum;0024;Loppersum;20;Groningen;Groningen;Noord-Nederland;Omgevingsdienst Groningen;Groningen;Enexis
